"563908918","82","1.4016849","103.9162586"
"563908919","86","1.4012877","103.9169432"
"563908920","84","1.4013841","103.9165819"
"563908937","661B","1.4024504","103.9167948"
"563908939","661C","1.4021444","103.9173529"
"563908940","662D","1.4017384","103.9178827"
"563908941","662C","1.4013737","103.9184353"
"563908942","662B","1.4016703","103.918734"
"563908944","662A","1.4021327","103.9182486"
"563908945","661A","1.4030281","103.9171286"
"563908956","659A","1.4005651","103.9197911"
"563908957","658A","1.4001307","103.9196467"
"563908959","658B","1.4002707","103.9191791"
"563908960","658C","1.4006033","103.9187898"
"563908961","659B","1.4007586","103.9192772"
"563908964","659C","1.4012039","103.9191738"
"563908985","684A","1.402901","103.9156861"
"563908991","682A","1.4035935","103.9162904"
"563908995","683C","1.4041894","103.9146625"
"563909000","682B","1.403446","103.9158412"
"563909001","682C","1.4037053","103.9155286"
"563909002","684B","1.403187","103.9151978"
"563909003","684D","1.4037509","103.9142398"
"563909004","684C","1.4035779","103.9147809"
"563909005","683B","1.404643","103.9148946"
"563909006","683A","1.4043882","103.9152517"
"564025130","672A","1.4064559","103.9125538"
"564025131","672B","1.4066949","103.9123554"
"564025132","673B","1.4069871","103.9111775"
"564025136","672C","1.4074239","103.9113193"
"564025138","672D","1.4076696","103.910959"
"564025139","673C","1.4072655","103.9107529"
"564025141","673A","1.4066903","103.9115425"
"564025142","671B","1.4062312","103.911618"
"564025143","671A","1.4060712","103.9121818"
"564029700","92","1.3982081","103.9176359"
"564029706","90","1.3983086","103.9173806"
"564029711","102","1.3979214","103.9171327"
"564029712","100","1.397838","103.9173684"
"564029713","98","1.3976378","103.917609"
"564029714","96","1.3975484","103.9178452"
"564029715","94","1.3980003","103.9179364"
"564054730","322C","1.4105237","103.8967212"
"564054731","322D","1.4100383","103.8965206"
"720789235","1","1.3918556","103.9130456"
"720789236","3","1.3921322","103.913005"
"720791536","5","1.3923349","103.9131659"
"720791537","7","1.3925748","103.913368"
"720843447","423A","1.4191429","103.9059228"
"720843448","423B","1.4190472","103.9063421"
"720843449","4254B","1.4196082","103.9068195"
"720843450","425A","1.4197806","103.9060548"
"720861204","401A","1.4144374","103.9008065"
"720861206","402A","1.4149572","103.9008974"
"720861207","402B","1.4152074","103.9004322"
"720865926","9","1.3924572","103.913851"
"720865927","11","1.3921781","103.9138946"
"720865928","13","1.3919954","103.9137415"
"723483861","HDB","1.4009919","103.9038788"
"726057556","47","1.4012439","103.9074732"
"726057557","47A","1.4012642","103.9077506"
"726057558","47B","1.4011708","103.908058"
"726057560","45B","1.4008075","103.9079243"
"726057561","45A","1.4006878","103.9082092"
"726057562","45","1.4007347","103.9084917"
"727248423","94 Parc Centros","1.4031721","103.9035046"
"727248424","92 Parc Centros","1.4030127","103.9037689"
"727248425","90 Parc Centros","1.4028488","103.9040475"
"727248426","88 Parc Centros","1.4032174","103.9043241"
"727248729","80 Parc Centros","1.4034786","103.9044918"
"727250489","86 Parc Centros","1.4035173","103.903721"
"727250490","84 Parc Centros","1.4038701","103.9038914"
"727250491","82 Parc Centros","1.4037392","103.9041668"
"731028935","21","1.3909505","103.9129578"
"731028936","25","1.3912274","103.9127333"
"731028937","23","1.3912269","103.9124381"
"731028938","19","1.3906473","103.9127694"
"731028939","17","1.390656","103.9124616"
"731028940","15","1.3909305","103.912168"
